Name,Year,Country,Type,Captain
Enterprise 5,1960,Japan,Tanker,John Smith
Poseidon 64,2025,Japan,Tanker,Carlos Sanchez
Nautilus 28,1994,UK,Passenger,Li Wei
Neptune 55,2003,Germany,BulkCarrier,Ivan Petrov
Viking 23,1996,Russia,BulkCarrier,Carlos Sanchez
Poseidon 24,1971,China,Tanker,Ivan Petrov
Titanic 14,1966,France,Tanker,Hans Müller
Odyssey 23,1950,UK,Tanker,Hans Müller
Neptune 59,2017,Germany,Passenger,William Brown
Aurora 40,2010,Germany,Passenger,Li Wei
Odyssey 78,1976,China,BulkCarrier,Jean Dupont
Enterprise 57,2015,France,Passenger,Ivan Petrov
Titanic 74,1972,Japan,BulkCarrier,Jean Dupont
Enterprise 31,2001,Russia,Tanker,John Smith
Nautilus 80,2003,Russia,BulkCarrier,Jean Dupont
Poseidon 37,1979,USA,Tanker,Hans Müller
Aurora 32,2000,France,Tanker,Ivan Petrov
Enterprise 18,1981,China,BulkCarrier,Jean Dupont
Aurora 56,2015,Germany,Passenger,Carlos Sanchez
Nautilus 95,2012,Germany,Tanker,William Brown
Nautilus 84,1951,Japan,BulkCarrier,Jean Dupont
Titanic 53,1953,Japan,BulkCarrier,Ivan Petrov
Neptune 100,1967,France,BulkCarrier,John Smith
Viking 2,1959,USA,Tanker,Ivan Petrov
Neptune 58,1959,UK,BulkCarrier,Li Wei
Nautilus 78,1955,Germany,BulkCarrier,John Smith
Poseidon 26,2014,UK,BulkCarrier,Hans Müller
Poseidon 89,1983,Japan,Passenger,Jean Dupont
Nautilus 2,2001,China,Passenger,Hans Müller
Nautilus 23,1955,USA,BulkCarrier,William Brown
Nautilus 92,1973,Russia,Tanker,John Smith
Nautilus 56,1978,Japan,Tanker,John Smith
Viking 32,1966,Japan,BulkCarrier,Jean Dupont
Titanic 65,2011,China,Tanker,Ivan Petrov
Titanic 36,1969,Russia,Tanker,Carlos Sanchez
Odyssey 39,1984,Japan,Passenger,Ivan Petrov
Poseidon 23,1994,UK,Passenger,Carlos Sanchez
Viking 88,1971,UK,BulkCarrier,Carlos Sanchez
Aurora 73,2000,Germany,Passenger,John Smith
Viking 27,1957,USA,BulkCarrier,William Brown
Nautilus 38,2017,UK,Tanker,John Smith
Nautilus 29,2013,UK,Passenger,John Smith
Poseidon 99,2002,Japan,Passenger,Carlos Sanchez
Odyssey 46,2015,USA,Passenger,John Smith
Nautilus 89,1981,Japan,BulkCarrier,Ivan Petrov
Poseidon 84,2016,Germany,Tanker,Li Wei
Titanic 100,2017,UK,Tanker,Jean Dupont
Nautilus 1,1968,Japan,BulkCarrier,Li Wei
Poseidon 1,2023,Japan,BulkCarrier,John Smith
Nautilus 86,1993,UK,BulkCarrier,Ivan Petrov
Neptune 72,2013,China,Tanker,Li Wei
Odyssey 100,1956,Germany,Tanker,Hans Müller
Aurora 69,1989,France,BulkCarrier,John Smith
Titanic 29,2007,UK,Passenger,John Smith
Poseidon 55,2021,Germany,BulkCarrier,John Smith
Enterprise 54,1998,China,BulkCarrier,Li Wei
Neptune 7,2020,Germany,Passenger,Ivan Petrov
Neptune 95,1979,UK,BulkCarrier,Jean Dupont
Enterprise 8,2006,Japan,Passenger,John Smith
Neptune 89,1980,Germany,BulkCarrier,Carlos Sanchez
Aurora 78,1985,USA,Tanker,Carlos Sanchez
Aurora 96,1960,UK,Tanker,Li Wei
Titanic 79,1955,China,Tanker,Jean Dupont
Poseidon 16,1961,France,Tanker,Hans Müller
Neptune 72,1970,UK,Tanker,Jean Dupont
Viking 12,2021,USA,BulkCarrier,Li Wei
Viking 21,1973,China,Passenger,Ivan Petrov
Neptune 100,1964,China,Tanker,John Smith
Titanic 84,2013,China,BulkCarrier,Carlos Sanchez
Poseidon 32,2025,Japan,Tanker,John Smith
Viking 36,1974,Japan,Passenger,Li Wei
Viking 83,2016,Japan,Tanker,Li Wei
Enterprise 24,2024,USA,BulkCarrier,Jean Dupont
Odyssey 64,1952,Germany,Tanker,Ivan Petrov
Enterprise 3,1967,France,BulkCarrier,Hans Müller
Neptune 69,1967,Russia,Passenger,John Smith
Odyssey 30,1997,China,Passenger,Li Wei
Aurora 42,1975,China,Tanker,William Brown
Enterprise 65,1976,USA,BulkCarrier,William Brown
Titanic 50,1951,China,BulkCarrier,William Brown
Nautilus 98,1986,China,Passenger,John Smith
Neptune 53,1965,France,Tanker,Hans Müller
Enterprise 79,1956,France,Tanker,Carlos Sanchez
Nautilus 99,1970,France,Tanker,Ivan Petrov
Aurora 65,1965,Germany,Passenger,Hans Müller
Nautilus 81,2017,USA,BulkCarrier,Carlos Sanchez
Odyssey 33,1987,France,Tanker,John Smith
Neptune 88,1986,Germany,Passenger,Jean Dupont
Nautilus 2,2017,France,Tanker,Li Wei
Nautilus 89,1993,Russia,BulkCarrier,Hans Müller
Nautilus 81,1989,China,BulkCarrier,Hans Müller
Enterprise 50,1979,Japan,Tanker,John Smith
Aurora 99,1969,USA,Tanker,Ivan Petrov
Aurora 9,2005,China,Passenger,Carlos Sanchez
Poseidon 14,1996,USA,BulkCarrier,Carlos Sanchez
Poseidon 80,1998,France,Passenger,John Smith
Titanic 21,2021,UK,BulkCarrier,Hans Müller
Odyssey 18,2000,Japan,Tanker,William Brown
Viking 11,2023,UK,BulkCarrier,John Smith
Aurora 19,2011,China,Passenger,Carlos Sanchez
Titanic 4,2004,Germany,BulkCarrier,Jean Dupont
Viking 53,1973,Japan,Passenger,Li Wei
Enterprise 95,2006,China,Tanker,John Smith
Enterprise 94,1959,France,Passenger,Carlos Sanchez
Titanic 20,2004,China,Passenger,Li Wei
Nautilus 79,2016,UK,Passenger,William Brown
Enterprise 25,1955,Russia,Tanker,Ivan Petrov
Poseidon 83,1950,Germany,Tanker,Li Wei
Neptune 30,1992,Russia,Passenger,Jean Dupont
Odyssey 14,2008,UK,Passenger,Ivan Petrov
Titanic 70,2004,UK,Passenger,William Brown
Poseidon 25,1957,UK,BulkCarrier,John Smith
Aurora 37,1958,UK,BulkCarrier,William Brown
Enterprise 17,1961,UK,BulkCarrier,Hans Müller
Enterprise 74,2010,USA,BulkCarrier,Ivan Petrov
Enterprise 15,1993,China,Passenger,Hans Müller
Poseidon 14,2002,USA,Passenger,Li Wei
Neptune 69,1951,Russia,BulkCarrier,Ivan Petrov
Neptune 100,1980,Germany,Passenger,William Brown
Neptune 55,1964,Russia,Passenger,Li Wei
Viking 91,2015,USA,Passenger,William Brown
Enterprise 26,2022,Germany,Tanker,Jean Dupont
Poseidon 60,2012,Germany,Passenger,John Smith
Enterprise 34,1992,Germany,BulkCarrier,Ivan Petrov
Neptune 85,1995,USA,BulkCarrier,Li Wei
Neptune 35,1982,France,Passenger,Li Wei
Odyssey 34,1953,France,Tanker,Jean Dupont
Odyssey 94,2012,Japan,Tanker,Carlos Sanchez
Aurora 48,2004,Japan,BulkCarrier,Jean Dupont
Aurora 27,2003,Germany,BulkCarrier,Li Wei
Poseidon 79,1989,Germany,BulkCarrier,Ivan Petrov
Aurora 38,1966,USA,Tanker,John Smith
Aurora 19,1967,France,Passenger,Hans Müller
Titanic 27,2002,Germany,Tanker,Jean Dupont
Titanic 77,1977,Germany,Passenger,Hans Müller
Aurora 80,1966,USA,BulkCarrier,John Smith
Enterprise 70,1961,UK,Tanker,John Smith
Neptune 39,1972,UK,BulkCarrier,William Brown
Poseidon 91,1953,Germany,BulkCarrier,Carlos Sanchez
Enterprise 44,2017,Russia,BulkCarrier,John Smith
Poseidon 96,1999,Russia,Tanker,Carlos Sanchez
Aurora 78,1994,Germany,Tanker,Jean Dupont
Titanic 37,1952,Russia,Tanker,Hans Müller
Nautilus 81,2004,France,Tanker,Ivan Petrov
Enterprise 34,1978,UK,BulkCarrier,Carlos Sanchez
Aurora 72,2009,USA,Tanker,Hans Müller
Titanic 63,2003,China,BulkCarrier,Hans Müller
Odyssey 15,1987,USA,BulkCarrier,Li Wei
Viking 21,1951,USA,BulkCarrier,Jean Dupont
Aurora 24,1961,China,Passenger,Li Wei
Neptune 8,1986,UK,Tanker,John Smith
Nautilus 28,1994,France,Passenger,Hans Müller
Titanic 9,1951,Japan,Tanker,Jean Dupont
Neptune 41,1956,China,Passenger,Li Wei
Titanic 21,2013,UK,Tanker,Ivan Petrov
Enterprise 6,1996,USA,Passenger,John Smith
Poseidon 11,2018,France,Tanker,Ivan Petrov
Nautilus 12,1962,Japan,BulkCarrier,Li Wei
Neptune 86,1975,UK,Passenger,John Smith
Odyssey 18,1994,UK,Tanker,Jean Dupont
Neptune 46,2007,Germany,Passenger,Jean Dupont
Neptune 8,2001,Russia,Tanker,Ivan Petrov
Aurora 96,1978,China,Passenger,Jean Dupont
Poseidon 39,2014,UK,Tanker,Li Wei
Odyssey 18,2012,Russia,Passenger,Hans Müller
Nautilus 21,1968,Russia,Passenger,Ivan Petrov
Poseidon 73,2012,France,BulkCarrier,Li Wei
Aurora 55,1959,Japan,Passenger,William Brown
Titanic 21,1961,USA,Tanker,John Smith
Odyssey 53,1984,USA,Tanker,Hans Müller
Poseidon 28,2010,USA,Tanker,Jean Dupont
Nautilus 2,1963,France,Passenger,Hans Müller
Titanic 47,2025,UK,Tanker,Ivan Petrov
Enterprise 1,1952,Germany,BulkCarrier,Jean Dupont
Viking 55,1981,Russia,Passenger,John Smith
Poseidon 33,1961,France,Passenger,Li Wei
Titanic 33,1989,Japan,Tanker,Ivan Petrov
Poseidon 82,2020,China,Passenger,William Brown
Aurora 4,1956,UK,Passenger,Carlos Sanchez
Poseidon 34,1973,UK,Tanker,John Smith
Aurora 67,1963,USA,BulkCarrier,Hans Müller
Enterprise 19,1955,Germany,BulkCarrier,Hans Müller
Nautilus 68,1998,Germany,BulkCarrier,William Brown
Poseidon 72,2024,Russia,Passenger,Jean Dupont
Neptune 97,1993,Russia,Tanker,John Smith
Aurora 12,2014,UK,Passenger,Li Wei
Enterprise 25,1976,France,Passenger,Hans Müller
Poseidon 23,2025,Japan,Passenger,Ivan Petrov
Enterprise 58,2004,France,BulkCarrier,Hans Müller
Viking 76,1987,UK,Passenger,Ivan Petrov
Neptune 78,1964,UK,Passenger,Li Wei
Titanic 61,2008,Germany,Passenger,Hans Müller
Aurora 93,1981,China,Tanker,William Brown
Odyssey 40,1962,USA,Passenger,Jean Dupont
Enterprise 87,1983,Russia,BulkCarrier,John Smith
Odyssey 29,2010,China,Tanker,Jean Dupont
Enterprise 16,2016,Germany,BulkCarrier,John Smith
Odyssey 41,2025,USA,Tanker,William Brown
Neptune 24,2004,UK,BulkCarrier,John Smith
Neptune 39,1959,Japan,Passenger,John Smith
Aurora 80,2024,Japan,Tanker,Carlos Sanchez
Aurora 58,1991,France,Tanker,Jean Dupont
Nautilus 37,2000,China,Tanker,Ivan Petrov
Titanic 64,1962,USA,Tanker,Carlos Sanchez
Titanic 8,2024,USA,Tanker,William Brown
Nautilus 49,1970,Japan,Tanker,Li Wei
Aurora 89,1984,China,Tanker,John Smith
Aurora 74,1973,USA,Tanker,William Brown
Enterprise 10,2007,Russia,Tanker,Ivan Petrov
Nautilus 15,1990,Japan,BulkCarrier,Carlos Sanchez
Titanic 97,1957,China,BulkCarrier,Ivan Petrov
Enterprise 51,2005,Russia,BulkCarrier,William Brown
Viking 28,2016,Russia,Passenger,William Brown
Poseidon 16,1999,Russia,BulkCarrier,Carlos Sanchez
Enterprise 47,2004,UK,Passenger,Ivan Petrov
Enterprise 76,1960,Japan,Tanker,William Brown
Enterprise 60,1973,UK,BulkCarrier,Ivan Petrov
Enterprise 33,1975,France,Tanker,William Brown
Poseidon 96,2024,Germany,Passenger,Li Wei
Nautilus 90,2014,Russia,BulkCarrier,Li Wei
Titanic 43,1975,Japan,Tanker,John Smith
Neptune 86,1972,Germany,Tanker,Carlos Sanchez
Poseidon 18,1975,France,Passenger,Jean Dupont
Enterprise 41,2003,Russia,Passenger,Li Wei
Viking 40,1961,China,Tanker,Jean Dupont
Enterprise 94,2024,China,Passenger,Li Wei
Nautilus 58,1960,Russia,BulkCarrier,Li Wei
Titanic 34,1970,Russia,Tanker,John Smith
Nautilus 8,1994,Russia,Tanker,Carlos Sanchez
Enterprise 54,2018,UK,BulkCarrier,Ivan Petrov
Titanic 21,2007,France,Tanker,Jean Dupont
Titanic 71,1975,Germany,Tanker,Jean Dupont
Titanic 25,1979,China,Passenger,Jean Dupont
Enterprise 70,2013,USA,BulkCarrier,Ivan Petrov
Aurora 57,2003,Japan,BulkCarrier,William Brown
Viking 19,1981,China,Tanker,Hans Müller
Enterprise 59,1973,Japan,BulkCarrier,Ivan Petrov
Titanic 99,1951,Japan,Tanker,Li Wei
Odyssey 64,2019,USA,BulkCarrier,Ivan Petrov
Viking 69,2020,Russia,Tanker,Carlos Sanchez
Aurora 29,2023,UK,BulkCarrier,Li Wei
Nautilus 90,1954,China,Tanker,Hans Müller
Enterprise 3,1961,China,BulkCarrier,John Smith
Titanic 66,1954,France,Passenger,William Brown
Enterprise 98,1986,Japan,Passenger,John Smith
Neptune 96,2002,France,Tanker,William Brown
Titanic 100,1966,China,Passenger,Ivan Petrov
Titanic 34,2002,USA,Passenger,Jean Dupont
Enterprise 44,2002,France,Tanker,Hans Müller
Aurora 73,2001,Japan,BulkCarrier,John Smith
Nautilus 25,1982,USA,BulkCarrier,Jean Dupont
Viking 78,1974,USA,Passenger,John Smith
Enterprise 6,1966,USA,Passenger,William Brown
Titanic 62,1977,Russia,Tanker,Jean Dupont
Odyssey 7,1975,China,Passenger,John Smith
Odyssey 77,1991,UK,Passenger,William Brown
Poseidon 77,2015,China,BulkCarrier,William Brown
Poseidon 82,1958,Germany,Tanker,Jean Dupont
Nautilus 56,1977,USA,Tanker,Jean Dupont
Odyssey 77,1966,USA,BulkCarrier,John Smith
Neptune 35,1958,Germany,BulkCarrier,Hans Müller
Enterprise 67,2003,France,Passenger,Carlos Sanchez
Viking 90,1988,USA,Passenger,Hans Müller
Enterprise 51,1952,UK,Passenger,Ivan Petrov
Poseidon 62,1992,China,BulkCarrier,William Brown
Aurora 47,1985,Germany,Tanker,William Brown
Aurora 76,2008,Germany,Passenger,Ivan Petrov
Viking 91,1993,Japan,BulkCarrier,William Brown
Poseidon 22,2024,Germany,BulkCarrier,Jean Dupont
Poseidon 32,2006,Russia,BulkCarrier,Jean Dupont
Aurora 90,2001,Russia,BulkCarrier,William Brown
Viking 5,2007,Germany,BulkCarrier,Li Wei
Poseidon 80,1976,Russia,BulkCarrier,William Brown
Titanic 52,2011,Germany,Tanker,Li Wei
Titanic 37,1979,China,BulkCarrier,Carlos Sanchez
Odyssey 44,1995,Japan,Tanker,Jean Dupont
Nautilus 92,1991,China,Tanker,Carlos Sanchez
Enterprise 94,2010,Germany,BulkCarrier,Ivan Petrov
Neptune 94,1963,Japan,BulkCarrier,Li Wei
Nautilus 11,1964,China,Passenger,Carlos Sanchez
Aurora 14,2022,USA,BulkCarrier,Li Wei
Titanic 99,1997,USA,Tanker,Carlos Sanchez
Aurora 61,2014,China,Tanker,Jean Dupont
Aurora 24,1954,UK,Passenger,Ivan Petrov
Neptune 93,1965,France,BulkCarrier,William Brown
Neptune 66,2021,USA,Passenger,John Smith
Titanic 53,1982,USA,Passenger,Jean Dupont
Neptune 91,1964,USA,BulkCarrier,Jean Dupont
Enterprise 1,2016,France,BulkCarrier,John Smith
Viking 23,1977,Japan,BulkCarrier,Li Wei
Nautilus 15,1977,China,Tanker,William Brown
Neptune 66,2000,France,BulkCarrier,Hans Müller
Aurora 9,2017,France,BulkCarrier,Li Wei
Nautilus 44,1990,China,Tanker,William Brown
Titanic 89,1974,UK,BulkCarrier,Hans Müller
Nautilus 92,1998,Germany,Tanker,William Brown
Odyssey 27,1959,UK,BulkCarrier,Carlos Sanchez
Titanic 69,1985,Japan,Tanker,Ivan Petrov
Titanic 54,1975,Germany,BulkCarrier,Carlos Sanchez
Neptune 78,1977,France,Passenger,Carlos Sanchez
Viking 100,2002,UK,Tanker,William Brown
Titanic 99,2013,Germany,Tanker,Li Wei
Enterprise 41,2004,Russia,BulkCarrier,Hans Müller
Odyssey 84,1962,Germany,Passenger,William Brown
Poseidon 2,1960,Russia,Passenger,Carlos Sanchez
Nautilus 27,1998,Russia,BulkCarrier,Li Wei
Enterprise 53,1966,Germany,BulkCarrier,Jean Dupont
Viking 96,1964,Germany,BulkCarrier,Carlos Sanchez
Nautilus 27,1960,Russia,Tanker,Jean Dupont
Poseidon 22,1994,Germany,Passenger,William Brown
Titanic 92,1980,Japan,BulkCarrier,William Brown
Viking 38,1980,China,Tanker,Ivan Petrov
Titanic 84,1979,USA,Tanker,Li Wei
Nautilus 38,2011,Russia,Tanker,John Smith
Titanic 56,1990,USA,Passenger,Hans Müller
Poseidon 89,1964,Japan,Tanker,Jean Dupont
Aurora 59,2009,UK,BulkCarrier,Hans Müller
Viking 55,1965,USA,Passenger,Ivan Petrov
Odyssey 22,1977,China,BulkCarrier,Carlos Sanchez
Neptune 49,1972,USA,BulkCarrier,Ivan Petrov
Neptune 58,1984,Russia,Tanker,John Smith
Aurora 64,1969,UK,BulkCarrier,William Brown
Nautilus 5,2003,UK,Passenger,Ivan Petrov
Nautilus 95,1955,Russia,Tanker,William Brown
Enterprise 40,1981,China,Passenger,Li Wei
Odyssey 48,2010,UK,Tanker,Carlos Sanchez
Poseidon 46,1998,France,Passenger,Ivan Petrov
Poseidon 73,1972,Japan,Passenger,Ivan Petrov
Odyssey 26,1992,UK,BulkCarrier,Li Wei
Enterprise 42,2004,Germany,BulkCarrier,William Brown
Viking 94,1968,Russia,Passenger,John Smith
Neptune 56,1987,UK,Tanker,John Smith
Viking 89,2002,France,BulkCarrier,John Smith
Enterprise 30,2020,Japan,BulkCarrier,Carlos Sanchez
Odyssey 63,1995,China,Tanker,John Smith
Aurora 78,1984,China,Passenger,Li Wei
Enterprise 7,1997,Germany,Passenger,Hans Müller
Odyssey 75,1958,France,BulkCarrier,Jean Dupont
Poseidon 81,2005,USA,BulkCarrier,William Brown
Titanic 68,1960,USA,Tanker,Carlos Sanchez
Nautilus 52,2010,Germany,Passenger,Carlos Sanchez
Titanic 43,1978,USA,BulkCarrier,John Smith
Poseidon 26,1980,France,BulkCarrier,Hans Müller
Enterprise 55,2005,Russia,BulkCarrier,Jean Dupont
Enterprise 32,1988,China,Passenger,John Smith
Viking 91,2006,France,Passenger,John Smith
Neptune 26,1954,Japan,Passenger,Jean Dupont
Aurora 75,1972,China,Tanker,Ivan Petrov
Enterprise 42,1950,China,BulkCarrier,Ivan Petrov
Aurora 11,2007,Russia,BulkCarrier,John Smith
Viking 60,2020,France,Tanker,Carlos Sanchez
Titanic 30,1993,Germany,Tanker,John Smith
Aurora 80,1963,France,Tanker,Hans Müller
Neptune 37,1995,USA,Tanker,Hans Müller
Poseidon 99,1977,Russia,BulkCarrier,Hans Müller
Nautilus 96,1987,Russia,Tanker,William Brown
Odyssey 6,1968,USA,Tanker,Jean Dupont
Aurora 50,2009,Germany,BulkCarrier,Carlos Sanchez
Nautilus 73,1999,Germany,Tanker,Hans Müller
Odyssey 18,2001,Germany,BulkCarrier,John Smith
Nautilus 1,1969,USA,Passenger,Jean Dupont
Odyssey 12,1977,Russia,Passenger,Li Wei
Enterprise 84,1954,USA,Passenger,Ivan Petrov
Poseidon 42,1965,Japan,BulkCarrier,Ivan Petrov
Aurora 28,1956,France,Passenger,William Brown
Titanic 7,1977,Japan,BulkCarrier,Ivan Petrov
Enterprise 23,1971,Russia,BulkCarrier,Jean Dupont
Titanic 75,1991,USA,Passenger,Hans Müller
Enterprise 53,1961,Japan,Tanker,John Smith
Neptune 60,2014,Russia,Tanker,Jean Dupont
Neptune 95,2020,China,BulkCarrier,Carlos Sanchez
Enterprise 87,2016,Germany,Tanker,Li Wei
Viking 48,1967,Germany,BulkCarrier,Ivan Petrov
Poseidon 98,1990,Russia,BulkCarrier,Hans Müller
Enterprise 65,1976,Russia,Tanker,Ivan Petrov
Aurora 78,2019,UK,Tanker,Carlos Sanchez
Neptune 14,1993,USA,Passenger,Hans Müller
Nautilus 47,1981,Russia,Tanker,Li Wei
Odyssey 74,1986,China,Passenger,Ivan Petrov
Aurora 46,1996,Russia,Passenger,Ivan Petrov
Neptune 63,2014,China,BulkCarrier,Carlos Sanchez
Odyssey 37,1956,UK,Tanker,Jean Dupont
Enterprise 44,1966,Russia,BulkCarrier,Ivan Petrov
Enterprise 80,1959,Russia,Tanker,Li Wei
Titanic 35,1983,France,Tanker,Hans Müller
Nautilus 57,1977,Germany,Passenger,Carlos Sanchez
Titanic 59,2000,Germany,Passenger,Carlos Sanchez
Poseidon 19,2002,Japan,Passenger,Hans Müller
Nautilus 44,2021,China,BulkCarrier,Li Wei
Viking 54,1970,Germany,Tanker,William Brown
Nautilus 75,1959,Russia,BulkCarrier,Carlos Sanchez
Aurora 62,1967,Russia,BulkCarrier,William Brown
Enterprise 51,1982,Japan,BulkCarrier,John Smith
Neptune 7,2022,Japan,Tanker,Jean Dupont
Neptune 92,1956,USA,Tanker,Carlos Sanchez
Neptune 83,1987,France,BulkCarrier,Li Wei
Enterprise 51,2000,Japan,Passenger,Hans Müller
Nautilus 71,2022,UK,Passenger,Li Wei
Poseidon 85,1992,Germany,Passenger,Li Wei
Viking 42,1970,USA,Tanker,Jean Dupont
Nautilus 99,1995,China,Passenger,William Brown
Aurora 26,2002,Germany,BulkCarrier,Hans Müller
Viking 58,2022,China,Passenger,Hans Müller
Neptune 76,2001,USA,Tanker,Ivan Petrov
Aurora 70,1955,China,BulkCarrier,Ivan Petrov
Enterprise 11,2022,Japan,BulkCarrier,Ivan Petrov
Viking 7,1991,Russia,Tanker,Carlos Sanchez
Poseidon 71,2017,Russia,BulkCarrier,Ivan Petrov
Nautilus 21,1978,Japan,Tanker,William Brown
Viking 11,1952,Germany,Passenger,John Smith
Enterprise 73,2019,Germany,Tanker,John Smith
Nautilus 79,2017,Japan,BulkCarrier,Ivan Petrov
Neptune 90,2018,Japan,Tanker,Ivan Petrov
Poseidon 93,1983,China,BulkCarrier,Carlos Sanchez
Viking 65,1986,USA,Passenger,William Brown
Enterprise 61,1965,Japan,Tanker,Carlos Sanchez
Viking 56,1975,China,BulkCarrier,Carlos Sanchez
Neptune 93,1966,Japan,BulkCarrier,Hans Müller
Enterprise 82,1963,China,BulkCarrier,Carlos Sanchez
Neptune 73,1954,USA,Tanker,Carlos Sanchez
Enterprise 29,1979,Germany,Tanker,Hans Müller
Viking 49,1997,Germany,BulkCarrier,Ivan Petrov
Enterprise 56,1994,UK,Passenger,William Brown
Viking 78,1994,France,BulkCarrier,William Brown
Nautilus 17,1993,Russia,Tanker,William Brown
Enterprise 25,2005,Russia,Passenger,John Smith
Viking 7,1980,Japan,BulkCarrier,Jean Dupont
Nautilus 54,2019,USA,Tanker,Jean Dupont
Aurora 86,1964,UK,Tanker,Jean Dupont
Neptune 56,1964,Russia,BulkCarrier,William Brown
Viking 24,1974,Russia,Tanker,Carlos Sanchez
Titanic 31,1998,France,Tanker,Jean Dupont
Odyssey 56,1977,China,Passenger,William Brown
Odyssey 98,2012,China,BulkCarrier,Jean Dupont
Enterprise 10,1970,USA,Tanker,Ivan Petrov
Odyssey 52,1997,UK,Passenger,William Brown
Viking 45,2007,France,BulkCarrier,Li Wei
Odyssey 42,1980,Germany,Passenger,Ivan Petrov
Viking 4,1999,Japan,Passenger,Carlos Sanchez
Nautilus 41,1983,UK,Tanker,William Brown
Odyssey 47,1965,Germany,Passenger,John Smith
Poseidon 19,1956,China,BulkCarrier,Ivan Petrov
Viking 41,2022,Japan,BulkCarrier,William Brown
Odyssey 20,1990,UK,Tanker,William Brown
Neptune 38,1980,Germany,BulkCarrier,William Brown
Viking 2,1951,France,BulkCarrier,Hans Müller
Odyssey 95,1954,Japan,Tanker,Jean Dupont
Poseidon 30,2014,France,Passenger,John Smith
Viking 77,2019,USA,Passenger,William Brown
Odyssey 93,1976,UK,Passenger,John Smith
Neptune 88,2005,Japan,BulkCarrier,Ivan Petrov
Viking 50,1965,UK,Tanker,Hans Müller
Neptune 28,1988,USA,Tanker,Jean Dupont
Odyssey 74,1953,Germany,Tanker,Hans Müller
Enterprise 56,1979,USA,Tanker,William Brown
Titanic 51,2018,China,Tanker,John Smith
Viking 49,2008,UK,Passenger,Jean Dupont
Viking 39,1981,Russia,Passenger,Hans Müller
Aurora 65,1983,China,Tanker,Hans Müller
Nautilus 16,1995,Russia,Tanker,Hans Müller
Poseidon 40,1981,France,BulkCarrier,Jean Dupont
Odyssey 77,1980,USA,Passenger,Jean Dupont
Neptune 91,2008,Russia,Passenger,Carlos Sanchez
Enterprise 18,2019,Russia,Tanker,Jean Dupont
Nautilus 19,2009,Japan,Passenger,William Brown
Aurora 83,1996,France,Tanker,Li Wei
Enterprise 6,1996,France,BulkCarrier,Carlos Sanchez
Poseidon 36,1966,Japan,Passenger,Hans Müller
Enterprise 10,2009,Germany,Tanker,Carlos Sanchez
Titanic 75,2011,Japan,Tanker,Jean Dupont
Titanic 83,2011,Japan,Tanker,Jean Dupont
Odyssey 8,1962,Germany,BulkCarrier,Jean Dupont
Titanic 11,2020,UK,Passenger,Jean Dupont
Viking 92,1956,Russia,Tanker,Li Wei
Odyssey 77,2000,Germany,Passenger,William Brown
Aurora 88,1962,Japan,BulkCarrier,Carlos Sanchez
Aurora 85,1985,Japan,BulkCarrier,Li Wei
Enterprise 38,2008,France,BulkCarrier,John Smith
Nautilus 57,2012,UK,Tanker,Jean Dupont
Aurora 21,1981,Japan,Tanker,Hans Müller
Odyssey 20,1990,Japan,Tanker,Jean Dupont
Titanic 59,1952,Russia,Passenger,Ivan Petrov
Poseidon 55,1989,France,Passenger,Ivan Petrov
Enterprise 3,1957,Germany,Tanker,Jean Dupont
Enterprise 59,1998,Germany,Tanker,Carlos Sanchez
Titanic 95,1974,USA,BulkCarrier,Li Wei
Odyssey 49,2002,USA,BulkCarrier,Hans Müller
Viking 99,1970,China,Tanker,Carlos Sanchez
Enterprise 25,2018,USA,BulkCarrier,Ivan Petrov
Odyssey 5,1982,China,BulkCarrier,Carlos Sanchez
Titanic 94,1966,USA,Passenger,Carlos Sanchez
Aurora 47,1955,Japan,BulkCarrier,Li Wei
Poseidon 30,2006,France,Tanker,Jean Dupont
Enterprise 47,1965,Japan,BulkCarrier,Li Wei
Poseidon 53,2005,France,Passenger,Hans Müller
Nautilus 84,1979,USA,Tanker,Carlos Sanchez
Odyssey 26,1971,Japan,BulkCarrier,Li Wei
Nautilus 9,1969,Russia,BulkCarrier,Li Wei
Titanic 32,1972,Japan,Passenger,Hans Müller
Viking 28,1991,France,BulkCarrier,Carlos Sanchez
Neptune 10,1993,Japan,Tanker,Li Wei
Titanic 36,1951,USA,BulkCarrier,Hans Müller
Poseidon 78,1979,Japan,Tanker,Carlos Sanchez
Viking 43,1978,Japan,Passenger,William Brown
Nautilus 36,1968,France,Passenger,William Brown
Odyssey 96,1968,Germany,Passenger,Jean Dupont
Titanic 20,2024,China,Passenger,Hans Müller
Poseidon 64,1969,China,Passenger,Jean Dupont
Poseidon 79,1950,Germany,BulkCarrier,Li Wei
Poseidon 1,1993,France,BulkCarrier,Hans Müller
Aurora 59,1966,Russia,Tanker,Li Wei
Poseidon 13,2003,Germany,Tanker,William Brown
Aurora 99,1980,China,Tanker,Carlos Sanchez
Titanic 26,2015,USA,BulkCarrier,Ivan Petrov
Viking 2,1979,USA,Passenger,Li Wei
Odyssey 10,2002,France,Passenger,Ivan Petrov
Viking 33,1987,France,Tanker,Hans Müller
Poseidon 37,1970,France,Tanker,Carlos Sanchez
Viking 58,2024,USA,BulkCarrier,Carlos Sanchez
Viking 49,2003,UK,BulkCarrier,Li Wei
Aurora 49,2004,France,Tanker,John Smith
