Name,Year,Country,Type,Captain
Enterprise 1,1953,Japan,Passenger,William Brown
Aurora 34,1982,France,Passenger,Ivan Petrov
Odyssey 48,1970,Japan,BulkCarrier,Carlos Sanchez
Titanic 8,1959,UK,Tanker,Li Wei
Enterprise 86,1991,China,Passenger,Li Wei
Enterprise 16,1970,France,Tanker,Ivan Petrov
Aurora 9,2024,UK,BulkCarrier,Ivan Petrov
Enterprise 78,1979,Russia,Passenger,John Smith
Poseidon 10,1990,China,BulkCarrier,Carlos Sanchez
Neptune 11,1996,UK,Tanker,Ivan Petrov
Odyssey 51,1960,Russia,Tanker,Hans Müller
Poseidon 14,1984,Germany,Tanker,Carlos Sanchez
Aurora 99,2001,USA,Passenger,John Smith
Poseidon 37,1975,Japan,BulkCarrier,John Smith
Poseidon 55,1990,Russia,Passenger,William Brown
Viking 39,1954,China,Tanker,William Brown
Aurora 67,1968,China,BulkCarrier,Jean Dupont
Poseidon 43,1993,USA,Tanker,John Smith
Titanic 80,1977,China,Passenger,John Smith
Poseidon 58,2004,USA,Passenger,William Brown
Titanic 7,1958,Russia,Tanker,Li Wei
Neptune 95,2013,UK,Passenger,Jean Dupont
Odyssey 7,1959,Germany,BulkCarrier,Li Wei
Poseidon 19,2023,Japan,BulkCarrier,Carlos Sanchez
Nautilus 39,1951,USA,BulkCarrier,Li Wei
Viking 79,1997,Germany,Tanker,Carlos Sanchez
Nautilus 75,1981,China,Tanker,Hans Müller
Neptune 71,2005,Japan,Passenger,William Brown
Poseidon 50,2000,USA,Tanker,Li Wei
Viking 96,1952,USA,BulkCarrier,Carlos Sanchez
Neptune 87,1963,USA,Tanker,Hans Müller
Enterprise 21,1971,China,Passenger,John Smith
Poseidon 28,1988,Germany,BulkCarrier,Carlos Sanchez
Viking 17,1983,USA,Passenger,John Smith
Neptune 31,1966,Germany,Tanker,Jean Dupont
Odyssey 56,1997,USA,Passenger,William Brown
Enterprise 82,1961,Germany,Passenger,Hans Müller
Poseidon 41,2010,China,BulkCarrier,Li Wei
Enterprise 98,2008,Germany,Passenger,John Smith
Aurora 2,1996,Japan,Passenger,Li Wei
Neptune 61,1999,Russia,Passenger,Li Wei
Odyssey 54,2000,UK,Passenger,Li Wei
Viking 100,1956,Germany,Passenger,Ivan Petrov
Neptune 5,1986,China,Tanker,Ivan Petrov
Viking 79,2006,Germany,Passenger,Jean Dupont
Titanic 87,2002,China,Passenger,Ivan Petrov
Titanic 61,2008,France,Tanker,Li Wei
Titanic 82,1980,Japan,Tanker,William Brown
Poseidon 84,1992,Russia,BulkCarrier,Hans Müller
Odyssey 24,2009,Japan,Tanker,Li Wei
Titanic 92,1969,USA,Passenger,Li Wei
Poseidon 37,2018,Germany,Tanker,Jean Dupont
Titanic 71,1980,France,Passenger,William Brown
Viking 82,2024,Germany,Tanker,Li Wei
Titanic 88,1981,Russia,Passenger,William Brown
Odyssey 83,1964,France,Tanker,Hans Müller
Odyssey 37,1952,Russia,BulkCarrier,William Brown
Enterprise 18,1967,France,Passenger,William Brown
Nautilus 76,1969,UK,BulkCarrier,Carlos Sanchez
Titanic 12,1970,USA,BulkCarrier,Li Wei
Aurora 87,2010,China,BulkCarrier,John Smith
Titanic 18,1959,Germany,Tanker,John Smith
Odyssey 26,1991,Russia,Tanker,John Smith
Neptune 38,1990,Germany,BulkCarrier,William Brown
Nautilus 96,2018,Germany,BulkCarrier,William Brown
Odyssey 21,2023,France,Tanker,Jean Dupont
Titanic 83,1997,UK,BulkCarrier,Carlos Sanchez
Poseidon 3,1955,France,BulkCarrier,Ivan Petrov
Neptune 11,1975,China,Tanker,Hans Müller
Nautilus 21,1993,China,BulkCarrier,Ivan Petrov
Titanic 54,1978,Russia,BulkCarrier,Jean Dupont
Neptune 90,2007,Russia,Passenger,Li Wei
Viking 22,1993,USA,Tanker,Jean Dupont
Titanic 42,2002,Germany,Passenger,Li Wei
Titanic 95,1960,Japan,Tanker,John Smith
Aurora 14,1993,USA,Tanker,Carlos Sanchez
Odyssey 47,1974,USA,Tanker,Jean Dupont
Poseidon 4,1961,Germany,Passenger,John Smith
Odyssey 98,1965,Germany,Tanker,William Brown
Poseidon 70,1981,UK,Passenger,William Brown
Aurora 25,1984,USA,Passenger,Li Wei
Neptune 61,1975,Russia,BulkCarrier,Jean Dupont
Titanic 88,1981,USA,BulkCarrier,Carlos Sanchez
Aurora 32,1985,Germany,BulkCarrier,John Smith
Odyssey 93,1966,UK,BulkCarrier,Carlos Sanchez
Poseidon 23,1963,USA,Tanker,William Brown
Poseidon 26,1968,USA,Passenger,Ivan Petrov
Neptune 27,1989,France,BulkCarrier,John Smith
Neptune 82,1999,China,Tanker,John Smith
Nautilus 79,1972,USA,BulkCarrier,Ivan Petrov
Viking 6,2025,Russia,BulkCarrier,Hans Müller
Odyssey 83,1972,Japan,Tanker,Jean Dupont
Titanic 10,1988,Russia,BulkCarrier,Li Wei
Titanic 83,1970,Germany,BulkCarrier,Li Wei
Odyssey 85,1951,France,Tanker,Hans Müller
Titanic 25,1998,Russia,Tanker,Hans Müller
Poseidon 33,1997,UK,Tanker,Hans Müller
Odyssey 13,1996,UK,BulkCarrier,John Smith
Aurora 65,1957,Russia,BulkCarrier,Hans Müller
Titanic 65,2005,USA,Tanker,Li Wei
Enterprise 57,1981,Japan,Tanker,William Brown
Viking 7,2006,Germany,Tanker,Ivan Petrov
Odyssey 83,2010,France,BulkCarrier,Li Wei
Neptune 10,2017,Japan,BulkCarrier,Carlos Sanchez
Aurora 24,1972,Russia,Passenger,John Smith
Viking 44,2010,USA,Tanker,Carlos Sanchez
Odyssey 71,1998,UK,BulkCarrier,Li Wei
Aurora 30,1952,France,Passenger,John Smith
Titanic 18,1978,Germany,Passenger,John Smith
Nautilus 20,1977,France,Tanker,Jean Dupont
Aurora 86,2022,France,Passenger,Carlos Sanchez
Neptune 17,1950,Germany,Passenger,Li Wei
Aurora 58,2019,USA,Passenger,Jean Dupont
Nautilus 83,1997,USA,Passenger,Hans Müller
Nautilus 14,1997,Germany,Tanker,Jean Dupont
Enterprise 66,1964,UK,BulkCarrier,John Smith
Titanic 74,2003,USA,Passenger,Li Wei
Viking 99,2024,Germany,BulkCarrier,Hans Müller
Titanic 35,2000,Russia,Tanker,Jean Dupont
Titanic 51,1986,France,BulkCarrier,Ivan Petrov
Poseidon 40,2013,Japan,Passenger,Jean Dupont
Nautilus 55,2008,USA,Tanker,Carlos Sanchez
Poseidon 3,2013,UK,BulkCarrier,William Brown
Viking 22,1977,Germany,Passenger,William Brown
Odyssey 23,2000,Japan,Tanker,Li Wei
Odyssey 16,1952,France,Passenger,Carlos Sanchez
Enterprise 20,1977,Germany,Passenger,Jean Dupont
Viking 25,1955,USA,Passenger,Jean Dupont
Titanic 76,1981,Russia,Tanker,Jean Dupont
Aurora 50,1956,UK,Tanker,Li Wei
Poseidon 6,2008,Germany,BulkCarrier,John Smith
Viking 63,1959,Russia,BulkCarrier,John Smith
Viking 100,1975,France,BulkCarrier,Jean Dupont
Nautilus 41,1978,USA,Passenger,Hans Müller
Enterprise 46,2020,Japan,Passenger,John Smith
Poseidon 29,1957,UK,BulkCarrier,Carlos Sanchez
Enterprise 93,2010,France,Passenger,Carlos Sanchez
Poseidon 56,1987,China,Tanker,Ivan Petrov
Aurora 93,2015,USA,BulkCarrier,William Brown
Neptune 62,1988,UK,Passenger,Hans Müller
Poseidon 77,1977,Germany,BulkCarrier,Ivan Petrov
Odyssey 85,1994,UK,Passenger,Carlos Sanchez
Viking 71,2016,UK,BulkCarrier,Jean Dupont
Aurora 1,2005,Japan,BulkCarrier,John Smith
Nautilus 7,1958,Germany,Passenger,Ivan Petrov
Nautilus 96,2001,Japan,BulkCarrier,Carlos Sanchez
Neptune 3,2014,USA,Passenger,Jean Dupont
Poseidon 52,1993,UK,Tanker,William Brown
Poseidon 53,2020,France,Tanker,John Smith
Aurora 13,2010,France,Passenger,Ivan Petrov
Neptune 3,2009,UK,Tanker,Jean Dupont
Odyssey 23,1962,Japan,Tanker,Ivan Petrov
Enterprise 72,2004,China,BulkCarrier,Jean Dupont
Neptune 84,1973,USA,Tanker,Carlos Sanchez
Aurora 65,1962,France,Passenger,Li Wei
Aurora 82,2007,China,Passenger,Hans Müller
Poseidon 31,2024,Japan,BulkCarrier,Hans Müller
Neptune 49,2021,USA,BulkCarrier,John Smith
Neptune 82,1973,Russia,BulkCarrier,William Brown
Titanic 21,1992,France,BulkCarrier,Li Wei
Neptune 15,1951,Germany,Passenger,Ivan Petrov
Poseidon 49,2009,China,Tanker,Carlos Sanchez
Enterprise 46,1965,China,BulkCarrier,Hans Müller
Enterprise 68,2012,UK,Tanker,William Brown
Poseidon 18,1968,Russia,Passenger,Carlos Sanchez
Viking 5,1992,USA,Tanker,Hans Müller
Odyssey 98,2000,Japan,Tanker,Li Wei
Poseidon 89,1996,USA,Passenger,Hans Müller
Titanic 78,1952,USA,Passenger,Hans Müller
Viking 43,1990,Germany,Tanker,Ivan Petrov
Neptune 10,1965,Japan,Passenger,Hans Müller
Titanic 50,2017,China,Passenger,Li Wei
Poseidon 96,1992,UK,BulkCarrier,Li Wei
Neptune 8,2016,China,Tanker,Ivan Petrov
Odyssey 75,2023,France,BulkCarrier,Ivan Petrov
Poseidon 87,2018,Germany,BulkCarrier,Jean Dupont
Aurora 41,1980,UK,Tanker,Li Wei
Enterprise 59,1991,France,BulkCarrier,Carlos Sanchez
Enterprise 80,1989,France,Passenger,Carlos Sanchez
Poseidon 71,1958,Russia,Tanker,William Brown
Neptune 99,1991,Russia,Passenger,Carlos Sanchez
Poseidon 18,1992,China,Passenger,Carlos Sanchez
Poseidon 45,1958,UK,BulkCarrier,Hans Müller
Nautilus 82,1996,China,Passenger,William Brown
Nautilus 21,2001,Russia,BulkCarrier,Ivan Petrov
Neptune 63,2003,USA,BulkCarrier,Jean Dupont
Enterprise 29,2009,France,Tanker,John Smith
Neptune 62,1970,China,Passenger,Li Wei
Odyssey 63,1951,USA,Passenger,Carlos Sanchez
Odyssey 71,1989,Germany,Tanker,Jean Dupont
Nautilus 24,1970,UK,BulkCarrier,Carlos Sanchez
Viking 44,2007,Russia,Passenger,Ivan Petrov
Neptune 28,2007,France,BulkCarrier,Ivan Petrov
Odyssey 44,1970,China,Passenger,Carlos Sanchez
Odyssey 12,1981,China,Passenger,Hans Müller
Odyssey 40,1974,Germany,Tanker,Ivan Petrov
Poseidon 72,1984,China,BulkCarrier,William Brown
Nautilus 2,1989,Russia,BulkCarrier,Hans Müller
Odyssey 32,1953,Germany,Tanker,Li Wei
Enterprise 42,2013,USA,BulkCarrier,Ivan Petrov
Poseidon 66,1984,Japan,Tanker,Li Wei
Viking 31,1987,Germany,Passenger,Li Wei
Neptune 58,1984,Russia,Passenger,Li Wei
Nautilus 31,2000,Japan,Passenger,Carlos Sanchez
Nautilus 77,1977,China,BulkCarrier,William Brown
Viking 42,1968,Russia,Tanker,Carlos Sanchez
Nautilus 67,1977,USA,Tanker,Jean Dupont
Neptune 61,1974,Germany,Tanker,Li Wei
Nautilus 92,2002,Japan,Tanker,Carlos Sanchez
Aurora 78,2009,USA,Tanker,Li Wei
Viking 6,1985,China,BulkCarrier,Jean Dupont
Neptune 64,1965,China,BulkCarrier,Jean Dupont
Nautilus 96,1999,Russia,Passenger,John Smith
Enterprise 14,1980,France,BulkCarrier,John Smith
Odyssey 61,1961,USA,BulkCarrier,John Smith
Enterprise 69,1956,China,BulkCarrier,Ivan Petrov
Aurora 94,1969,Germany,BulkCarrier,William Brown
Viking 68,1989,Japan,Tanker,Carlos Sanchez
Enterprise 47,1981,Germany,BulkCarrier,Carlos Sanchez
Poseidon 85,2007,Russia,Passenger,Li Wei
Poseidon 65,2015,France,BulkCarrier,Jean Dupont
Viking 12,1968,Germany,Tanker,Ivan Petrov
Neptune 3,1967,USA,BulkCarrier,Ivan Petrov
Nautilus 39,2011,China,Passenger,Li Wei
Aurora 58,2007,USA,BulkCarrier,Jean Dupont
Aurora 23,1980,USA,Tanker,Jean Dupont
Aurora 2,2020,Russia,BulkCarrier,Hans Müller
Poseidon 88,1975,UK,BulkCarrier,Hans Müller
Odyssey 53,2011,Japan,Passenger,Hans Müller
Titanic 100,1975,USA,BulkCarrier,Li Wei
Poseidon 12,1966,USA,Tanker,Li Wei
Odyssey 26,1988,China,Passenger,Li Wei
Viking 62,1958,USA,BulkCarrier,John Smith
Neptune 25,2014,France,BulkCarrier,Carlos Sanchez
Poseidon 39,2019,China,Tanker,Li Wei
Odyssey 37,1994,Germany,BulkCarrier,Jean Dupont
Enterprise 80,2003,Russia,Tanker,Hans Müller
Neptune 33,2009,Russia,Passenger,Ivan Petrov
Odyssey 67,1953,China,Tanker,William Brown
Viking 68,1978,Japan,BulkCarrier,Jean Dupont
Titanic 56,1989,Japan,Passenger,Li Wei
Nautilus 55,1977,USA,Passenger,Hans Müller
Neptune 4,1966,China,BulkCarrier,John Smith
Neptune 88,1986,China,BulkCarrier,Ivan Petrov
Odyssey 73,1995,USA,Passenger,Ivan Petrov
Enterprise 86,1998,Germany,Tanker,William Brown
Nautilus 68,1983,UK,Passenger,Jean Dupont
Nautilus 22,2016,Japan,Tanker,John Smith
Aurora 11,1989,Germany,Passenger,Ivan Petrov
Odyssey 1,2014,Russia,Passenger,Ivan Petrov
Enterprise 46,1963,Germany,Tanker,Jean Dupont
Titanic 8,1951,China,Passenger,Jean Dupont
Neptune 5,2010,USA,Tanker,William Brown
Neptune 43,1987,China,Passenger,William Brown
Aurora 57,1988,UK,BulkCarrier,Ivan Petrov
Poseidon 92,2007,Russia,BulkCarrier,Carlos Sanchez
Enterprise 22,1971,Russia,Tanker,Li Wei
Nautilus 49,1965,Germany,Tanker,Carlos Sanchez
Enterprise 7,1968,China,Tanker,John Smith
Neptune 80,1983,Japan,Passenger,Hans Müller
Neptune 93,1952,China,Passenger,William Brown
Odyssey 7,1962,USA,Passenger,Jean Dupont
Titanic 89,2010,UK,Passenger,Hans Müller
Odyssey 52,1981,UK,BulkCarrier,Li Wei
Poseidon 22,2015,France,Tanker,Hans Müller
Poseidon 16,2003,Russia,Tanker,Ivan Petrov
Neptune 13,1989,Germany,BulkCarrier,William Brown
Enterprise 23,1995,UK,BulkCarrier,Li Wei
Aurora 52,2010,China,BulkCarrier,William Brown
Poseidon 38,2023,China,BulkCarrier,Jean Dupont
Odyssey 96,2003,Russia,BulkCarrier,Ivan Petrov
Viking 69,1960,France,Tanker,Hans Müller
Odyssey 72,1963,USA,Passenger,John Smith
Odyssey 58,2006,UK,BulkCarrier,John Smith
Enterprise 47,1973,Japan,Passenger,John Smith
Nautilus 7,1965,Russia,Tanker,Li Wei
Titanic 56,2005,UK,Tanker,William Brown
Viking 89,1996,UK,Passenger,Li Wei
Aurora 82,1961,Russia,Tanker,John Smith
Titanic 33,2018,Germany,Tanker,Li Wei
Neptune 91,1986,France,BulkCarrier,William Brown
Titanic 85,1972,France,BulkCarrier,Carlos Sanchez
Titanic 3,2011,Germany,Passenger,Jean Dupont
Nautilus 4,1967,Germany,Tanker,John Smith
Aurora 51,1953,UK,Tanker,Carlos Sanchez
Poseidon 4,2006,China,BulkCarrier,Carlos Sanchez
Titanic 55,1980,USA,Tanker,John Smith
Poseidon 33,2002,Japan,Passenger,Ivan Petrov
Viking 100,2009,Japan,Tanker,Hans Müller
Viking 58,2012,France,BulkCarrier,Hans Müller
Neptune 72,1972,Japan,BulkCarrier,Hans Müller
Aurora 20,2014,France,Tanker,John Smith
Titanic 48,1992,Russia,Passenger,Ivan Petrov
Neptune 17,1975,USA,Passenger,Hans Müller
Viking 48,1983,China,BulkCarrier,Carlos Sanchez
Nautilus 4,1989,Germany,Passenger,Carlos Sanchez
Neptune 75,1990,Russia,BulkCarrier,Ivan Petrov
Poseidon 70,2018,China,BulkCarrier,Ivan Petrov
Aurora 64,1980,USA,Tanker,Li Wei
Odyssey 58,1970,China,Passenger,John Smith
Aurora 43,1991,Russia,BulkCarrier,Carlos Sanchez
Aurora 40,2000,USA,Passenger,Carlos Sanchez
Nautilus 84,2007,China,Passenger,Hans Müller
Titanic 10,2003,USA,Tanker,Carlos Sanchez
Aurora 75,1979,UK,BulkCarrier,John Smith
Aurora 90,1961,Germany,Passenger,William Brown
Aurora 69,2021,China,Tanker,William Brown
Aurora 44,2011,USA,Tanker,Li Wei
Viking 46,1959,Japan,Tanker,Hans Müller
Titanic 80,1989,Russia,BulkCarrier,Jean Dupont
Aurora 71,1975,Russia,BulkCarrier,Hans Müller
Aurora 54,1988,China,Passenger,Hans Müller
Enterprise 3,1966,France,Passenger,Ivan Petrov
Nautilus 86,1966,China,BulkCarrier,John Smith
Enterprise 61,2002,China,BulkCarrier,Jean Dupont
Enterprise 86,2002,Japan,Tanker,Jean Dupont
Nautilus 90,1954,China,BulkCarrier,Carlos Sanchez
Viking 57,1994,Russia,Tanker,Carlos Sanchez
Enterprise 6,1960,Japan,BulkCarrier,Ivan Petrov
Poseidon 99,2017,Germany,Passenger,Carlos Sanchez
Enterprise 42,1994,Japan,Tanker,Hans Müller
Viking 17,1964,China,Tanker,John Smith
Viking 97,1965,Japan,Passenger,Hans Müller
Poseidon 85,1992,UK,Passenger,Jean Dupont
Enterprise 19,2002,Russia,Tanker,John Smith
Neptune 90,1980,France,Passenger,Carlos Sanchez
Nautilus 13,1985,USA,Tanker,John Smith
Poseidon 9,2022,UK,Tanker,John Smith
Nautilus 72,1986,UK,Passenger,Ivan Petrov
Enterprise 56,1971,China,Passenger,Hans Müller
Viking 41,1983,Russia,Passenger,William Brown
Aurora 46,1956,France,Passenger,Li Wei
Titanic 46,1965,UK,Tanker,William Brown
Enterprise 47,1958,UK,Passenger,John Smith
Neptune 58,1968,China,BulkCarrier,John Smith
Titanic 61,1989,China,BulkCarrier,Carlos Sanchez
Odyssey 61,2001,China,Tanker,Hans Müller
Poseidon 81,1970,Germany,Tanker,Jean Dupont
Enterprise 82,2020,Russia,Passenger,Hans Müller
Enterprise 32,1986,Russia,Passenger,Li Wei
Poseidon 95,2011,Japan,Passenger,John Smith
Enterprise 13,1971,China,Tanker,Carlos Sanchez
Aurora 89,1974,Russia,Passenger,Jean Dupont
Poseidon 38,1984,USA,BulkCarrier,William Brown
Nautilus 24,2016,UK,BulkCarrier,Li Wei
Nautilus 47,2005,Germany,Passenger,John Smith
Nautilus 88,2017,Japan,Passenger,Li Wei
Aurora 57,2006,Russia,BulkCarrier,Li Wei
Viking 5,2005,Russia,Tanker,William Brown
Aurora 28,1954,China,Passenger,John Smith
Aurora 94,2025,Russia,BulkCarrier,William Brown
Titanic 57,1988,UK,BulkCarrier,Li Wei
Titanic 88,2019,Japan,Passenger,Ivan Petrov
Aurora 11,1955,Germany,BulkCarrier,Hans Müller
Titanic 63,1978,Russia,BulkCarrier,Carlos Sanchez
Poseidon 18,1982,Russia,Tanker,John Smith
Poseidon 37,2017,Germany,BulkCarrier,Jean Dupont
Titanic 23,1987,UK,Passenger,Jean Dupont
Nautilus 72,2020,USA,Tanker,Hans Müller
Poseidon 33,2017,Russia,Tanker,William Brown
Aurora 43,2008,China,BulkCarrier,Ivan Petrov
Aurora 62,1986,Japan,Tanker,Jean Dupont
Titanic 68,2017,France,Tanker,William Brown
Odyssey 18,1972,USA,BulkCarrier,Carlos Sanchez
Poseidon 6,2017,UK,BulkCarrier,William Brown
Titanic 82,1984,China,Passenger,Ivan Petrov
Viking 59,1953,Russia,BulkCarrier,Hans Müller
Aurora 71,1964,USA,Tanker,Ivan Petrov
Neptune 32,1966,UK,BulkCarrier,Hans Müller
Aurora 61,1965,UK,Passenger,William Brown
Neptune 75,2006,France,BulkCarrier,Carlos Sanchez
Titanic 37,1984,UK,Tanker,Jean Dupont
Aurora 62,1998,France,Passenger,Ivan Petrov
Viking 86,1996,China,Tanker,Jean Dupont
Aurora 53,1976,Germany,Passenger,Li Wei
Aurora 39,1972,USA,BulkCarrier,William Brown
Nautilus 88,1988,Japan,Tanker,John Smith
Aurora 77,1956,Germany,BulkCarrier,Li Wei
Titanic 23,2002,France,BulkCarrier,Li Wei
Odyssey 44,1992,Germany,BulkCarrier,Li Wei
Odyssey 78,2020,France,Passenger,Jean Dupont
Titanic 16,2008,UK,BulkCarrier,Li Wei
Aurora 45,2011,Germany,Passenger,Jean Dupont
Nautilus 12,1976,China,Tanker,John Smith
Viking 1,1978,USA,Tanker,William Brown
Titanic 99,1992,Russia,BulkCarrier,William Brown
Aurora 95,2005,UK,BulkCarrier,Carlos Sanchez
Viking 80,1957,Japan,Tanker,Hans Müller
Viking 7,1962,Japan,BulkCarrier,Hans Müller
Neptune 74,2015,Russia,Passenger,Ivan Petrov
Nautilus 41,2008,Russia,BulkCarrier,Ivan Petrov
Enterprise 14,1987,USA,Passenger,William Brown
Odyssey 100,2007,Japan,Passenger,Ivan Petrov
Titanic 39,1995,UK,Passenger,Ivan Petrov
Odyssey 86,1966,France,BulkCarrier,Ivan Petrov
Odyssey 62,1979,Russia,BulkCarrier,William Brown
Odyssey 76,2008,USA,Tanker,Jean Dupont
Titanic 38,2002,Germany,Tanker,Li Wei
Aurora 78,1986,Germany,BulkCarrier,Li Wei
Poseidon 62,2015,Germany,BulkCarrier,Hans Müller
Aurora 58,2022,France,Passenger,Li Wei
Nautilus 30,2000,Russia,BulkCarrier,Carlos Sanchez
Viking 63,1998,Japan,Passenger,Ivan Petrov
Viking 29,2001,USA,BulkCarrier,Ivan Petrov
Titanic 58,1976,Germany,Tanker,John Smith
Titanic 11,1999,France,BulkCarrier,John Smith
Nautilus 61,1994,China,Tanker,Jean Dupont
Aurora 29,1972,China,BulkCarrier,Hans Müller
Aurora 48,2005,France,Tanker,Carlos Sanchez
Odyssey 74,1976,France,Passenger,John Smith
Viking 67,1985,Japan,BulkCarrier,Li Wei
Poseidon 57,1957,UK,Tanker,Carlos Sanchez
Viking 71,1977,France,Tanker,Li Wei
Odyssey 60,1969,France,BulkCarrier,Hans Müller
Neptune 44,2006,Russia,Tanker,Carlos Sanchez
Titanic 59,1991,UK,Passenger,Ivan Petrov
Odyssey 52,2021,UK,Passenger,Hans Müller
Aurora 75,1984,Japan,Passenger,William Brown
Poseidon 54,2016,China,Passenger,Li Wei
Poseidon 97,2006,USA,Tanker,Carlos Sanchez
Enterprise 4,1955,Japan,Passenger,Li Wei
Titanic 9,2023,Germany,BulkCarrier,Ivan Petrov
Aurora 69,2006,Japan,Passenger,Hans Müller
Poseidon 50,2024,Russia,Tanker,Hans Müller
Enterprise 1,2008,Japan,BulkCarrier,William Brown
Viking 72,2010,USA,Tanker,John Smith
Aurora 55,2011,UK,BulkCarrier,Li Wei
Viking 81,1986,France,Passenger,Ivan Petrov
Enterprise 49,1990,France,BulkCarrier,Li Wei
Odyssey 74,2012,UK,Tanker,Hans Müller
Neptune 12,1992,Germany,Tanker,Li Wei
Titanic 90,2010,France,Tanker,Jean Dupont
Enterprise 89,1951,China,BulkCarrier,John Smith
Titanic 51,1977,Germany,Tanker,Carlos Sanchez
Poseidon 51,1966,Japan,BulkCarrier,John Smith
Titanic 17,1957,Russia,Passenger,Ivan Petrov
Enterprise 96,1967,USA,Tanker,Hans Müller
Titanic 9,2011,UK,Tanker,Carlos Sanchez
Poseidon 43,2012,UK,Passenger,William Brown
Aurora 45,2021,China,Tanker,Carlos Sanchez
Viking 71,1979,Germany,Passenger,Carlos Sanchez
Aurora 21,2021,Germany,Tanker,Ivan Petrov
Titanic 94,2008,Japan,BulkCarrier,Hans Müller
Aurora 74,2007,Japan,Passenger,John Smith
Nautilus 31,1956,Russia,BulkCarrier,John Smith
Nautilus 91,2014,Russia,BulkCarrier,Hans Müller
Aurora 85,1973,China,Passenger,Hans Müller
Enterprise 44,1999,Russia,Passenger,John Smith
Titanic 43,1965,Germany,Tanker,William Brown
Titanic 85,2006,Russia,BulkCarrier,Jean Dupont
Aurora 92,1977,China,Passenger,Li Wei
Neptune 36,2014,France,Tanker,John Smith
Odyssey 53,1972,USA,Tanker,Hans Müller
Aurora 65,1967,China,BulkCarrier,Li Wei
Viking 75,2024,USA,BulkCarrier,Carlos Sanchez
Enterprise 53,2003,UK,Tanker,Li Wei
Titanic 16,1983,China,Passenger,Jean Dupont
Nautilus 84,2015,UK,Passenger,John Smith
Odyssey 89,1999,France,Passenger,William Brown
Odyssey 89,2018,Germany,BulkCarrier,John Smith
Aurora 39,1985,France,Passenger,William Brown
Aurora 68,2013,USA,Passenger,Hans Müller
Titanic 53,2002,USA,Passenger,Jean Dupont
Aurora 78,1985,Japan,BulkCarrier,Li Wei
Neptune 34,1965,Germany,BulkCarrier,John Smith
Nautilus 38,1970,Japan,Tanker,Li Wei
Enterprise 77,1977,USA,Passenger,William Brown
Neptune 31,1967,China,BulkCarrier,Li Wei
Aurora 22,1978,Germany,Tanker,William Brown
Nautilus 28,1979,Japan,Passenger,Carlos Sanchez
Enterprise 58,2004,Germany,BulkCarrier,Ivan Petrov
Odyssey 56,2004,China,BulkCarrier,John Smith
Viking 28,1994,UK,Tanker,Carlos Sanchez
Aurora 26,1989,Germany,Passenger,Hans Müller
Viking 58,1992,France,BulkCarrier,John Smith
Titanic 3,2001,UK,Tanker,Hans Müller
Odyssey 77,2023,Japan,Tanker,William Brown
Enterprise 84,1984,France,Tanker,Ivan Petrov
Odyssey 18,1988,France,BulkCarrier,Hans Müller
Nautilus 83,1955,UK,Passenger,Hans Müller
Neptune 59,1989,France,BulkCarrier,Jean Dupont
Enterprise 7,1980,USA,Passenger,Li Wei
Viking 10,1998,UK,Tanker,Ivan Petrov
Titanic 21,2000,Germany,BulkCarrier,William Brown
Titanic 30,1976,Germany,Tanker,Jean Dupont
Aurora 80,2005,Germany,Tanker,Hans Müller
Viking 31,1964,USA,Tanker,Jean Dupont
Nautilus 56,1975,Japan,BulkCarrier,John Smith
Poseidon 80,1960,Russia,BulkCarrier,Li Wei
Viking 10,2006,Japan,Passenger,John Smith
Aurora 92,1951,Russia,Passenger,Ivan Petrov
Aurora 26,2017,China,Tanker,Carlos Sanchez
Aurora 29,1994,France,Tanker,Li Wei
Poseidon 84,1990,France,Tanker,Li Wei
Aurora 29,1962,China,Tanker,Ivan Petrov
Aurora 34,1983,France,BulkCarrier,Jean Dupont
Neptune 60,1993,USA,Passenger,Carlos Sanchez
Viking 69,2000,Germany,Tanker,William Brown
Neptune 100,2009,China,Passenger,John Smith
Odyssey 30,1950,Japan,Tanker,Carlos Sanchez
Poseidon 90,2010,Russia,Tanker,Hans Müller
Titanic 21,2014,UK,Tanker,Li Wei
Neptune 80,2006,Japan,Passenger,Carlos Sanchez
Titanic 80,1995,China,BulkCarrier,John Smith
Aurora 53,1959,China,Passenger,Carlos Sanchez
Odyssey 65,2025,France,BulkCarrier,Jean Dupont
Aurora 95,1950,USA,Passenger,Ivan Petrov
Poseidon 81,1999,Germany,BulkCarrier,Hans Müller
Poseidon 89,1976,France,BulkCarrier,Li Wei
Enterprise 8,1991,France,BulkCarrier,John Smith
Enterprise 23,1960,China,Passenger,Jean Dupont
Poseidon 83,1998,Germany,Passenger,Ivan Petrov
Nautilus 79,1960,USA,Passenger,Ivan Petrov
Nautilus 63,1957,China,BulkCarrier,William Brown
Neptune 49,2022,UK,Passenger,Ivan Petrov
Enterprise 19,2014,Japan,Passenger,Jean Dupont
Neptune 13,1977,France,Tanker,Hans Müller
Nautilus 74,1987,China,Tanker,Li Wei
Odyssey 7,2007,Russia,Tanker,Hans Müller
Neptune 60,2001,Russia,BulkCarrier,Jean Dupont
Nautilus 9,1970,UK,BulkCarrier,Ivan Petrov
Odyssey 13,1992,Japan,BulkCarrier,William Brown
Neptune 98,2015,UK,Tanker,William Brown
Nautilus 96,2014,Germany,BulkCarrier,Ivan Petrov
